date,factor,cum_intraday,cum_overnight,cum_daily
2017-09-13,1,-17.87598830384553,13.353739472978072,-4.522248830867437
2017-09-14,1,-17.86296328634247,13.35427397594719,-4.508689310395258
2017-09-15,1,-17.81120020355523,13.367961934125287,-4.443238269429924
2017-09-18,1,-17.857496593363557,13.381304318566347,-4.476192274797188
2017-09-19,1,-17.830503266592288,13.381088200496015,-4.4494150660962495
2017-09-20,1,-17.881893164951247,13.38643916243652,-4.4954540025147045
2017-09-21,1,-17.84120077933068,13.389525790925962,-4.451674988404696
2017-09-22,1,-17.826326529267426,13.40942759552046,-4.416898933746942
2017-09-25,1,-17.753968723622645,13.41755162512825,-4.336417098494372
2017-09-26,1,-17.77612931662632,13.41997256097283,-4.3561567556534655
2017-09-27,1,-17.81379878636571,13.419123406670806,-4.394675379694877
2017-09-28,1,-17.799317687572838,13.42618742734357,-4.37313026022924
2017-09-29,1,-17.824629431304878,13.42591512666982,-4.398714304635031
2017-10-09,1,-17.827588582193297,13.342208907170201,-4.485379675023068
2017-10-10,1,-17.87519800043476,13.344894999268416,-4.530303001166319
2017-10-11,1,-17.875008236364017,13.34513026743115,-4.529877968932841
2017-10-12,1,-17.86838456596183,13.355495106366863,-4.51288945959494
2017-10-13,1,-17.895508468442166,13.359989797838391,-4.535518670603748
2017-10-16,1,-17.806271811292117,13.36574387583483,-4.440527935457259
2017-10-17,1,-17.794273761044618,13.379621996918532,-4.4146517641260585
2017-10-18,1,-17.76371319832924,13.38419758656456,-4.379515611764651
2017-10-19,1,-17.71349712084238,13.396121973624654,-4.317375147217701
2017-10-20,1,-17.79306166492602,13.395366710841328,-4.397694954084669
2017-10-23,1,-17.817551560284517,13.391128315119836,-4.426423245164657
2017-10-24,1,-17.805125398000825,13.409498191212826,-4.395627206787975
2017-10-25,1,-17.845004664437038,13.413012154531199,-4.431992509905815
2017-10-26,1,-17.883245979238417,13.415496892472476,-4.467749086765917
2017-10-27,1,-17.858821289325068,13.430426346865497,-4.428394942459545
2017-10-30,1,-17.729948288831892,13.446404083654889,-4.283544205176976
2017-10-31,1,-17.779759516871938,13.462140812240746,-4.317618704631164
2017-11-01,1,-17.764969750549305,13.466448848405001,-4.298520902144276
2017-11-02,1,-17.70982664728321,13.47491657784572,-4.234910069437462
2017-11-03,1,-17.645081709581778,13.484178571653354,-4.160903137928393
2017-11-06,1,-17.714594013511125,13.488887443905826,-4.225706569605267
2017-11-07,1,-17.76240686683102,13.492576685125451,-4.2698301817055375
2017-11-08,1,-17.77788977649063,13.504739463846795,-4.2731503126438
2017-11-09,1,-17.81979933078026,13.50729088257338,-4.312508448206844
2017-11-10,1,-17.81751638205924,13.518797780922867,-4.298718601136335
2017-11-13,1,-17.850030869917905,13.524665134839804,-4.325365735078065
2017-11-14,1,-17.783822286592642,13.533303013123067,-4.250519273469539
2017-11-15,1,-17.754749744577047,13.5528709102173,-4.201878834359713
2017-11-16,1,-17.75252602388458,13.564486372186133,-4.188039651698412
2017-11-17,1,-17.56697945924819,13.573278975266625,-3.9937004839815304
2017-11-20,1,-17.60658730929643,13.609912250112803,-3.9966750591835902
2017-11-21,1,-17.632382137092772,13.621886755928294,-4.010495381164443
2017-11-22,1,-17.634659019354114,13.616366196968936,-4.018292822385142
2017-11-23,1,-17.463496452861484,13.627688794981081,-3.8358076578803675
2017-11-24,1,-17.4935347919781,13.656807706164878,-3.8367270858131857
2017-11-27,1,-17.446158210633506,13.671092897947572,-3.775065312685899
2017-11-28,1,-17.552452804295385,13.684379426998799,-3.868073377296552
2017-11-29,1,-17.55913460023049,13.681052393433733,-3.878082206796722
2017-11-30,1,-17.54521808453591,13.693600317713722,-3.8516177668221534
2017-12-01,1,-17.595240440750604,13.703028571949766,-3.8922118688008047
2017-12-04,1,-17.55022885591726,13.707040760319588,-3.84318809559764
2017-12-05,1,-17.406739180205435,13.726078149219598,-3.6806610309858057
2017-12-06,1,-17.47025390347579,13.7491503053214,-3.7211035981543588
2017-12-07,1,-17.45511614878026,13.768515052941128,-3.6866010958391007
2017-12-08,1,-17.52667492349829,13.777192233737967,-3.7494826897602933
2017-12-11,1,-17.602998299496058,13.774853291922286,-3.8281450075737404
2017-12-12,1,-17.528086216831834,13.778103982332253,-3.74998223449955
2017-12-13,1,-17.59576205729094,13.787693562332148,-3.8080684949587624
2017-12-14,1,-17.610960060196096,13.796017478933539,-3.8149425812625246
2017-12-15,1,-17.5934084545271,13.80339348590885,-3.790014968618216
2017-12-18,1,-17.58864171410108,13.808119005304766,-3.7805227087962803
2017-12-19,1,-17.637865949406397,13.812009502301976,-3.8258564471043894
2017-12-20,1,-17.614758594360964,13.817036787492626,-3.797721806868305
2017-12-21,1,-17.637387603772122,13.835616817021661,-3.801770786750429
